X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-76.839258565103435,39.208507591234493,2283,9410 Kilimanjaro Road,Columbia,MD,21045,13.002,High,Howard,Oakland Mills High School,9-12
-76.84357084408154,39.207470424693526,2284,9540 Kilimanjaro Road,Columbia,MD,21045,13.008,Middle,Howard,Oakland Mills Middle School,6-8
-77.057904011885086,39.028511463258688,2285,2720 Plyers Mill Road,Silver Spring,MD,20902,15.14,Elementary,Montgomery,Oakland Terrace Elementary School,PreK-5
-76.849315096911312,39.078886784742743,2286,13710 Laurel-Bowie Road,Laurel,MD,20708,16.138,Elementary,Prince George's,Oaklands Elementary School,PreK-5
-76.552484982395598,39.393236377861612,2287,1901 White Oak Avenue,Baltimore,MD,21234,3.162,Elementary,Baltimore,Oakleigh Elementary School,PreK-5
-76.646354958134211,38.395037431849651,2288,26410 Three Notch Road,Mechanicsville,MD,20659,18.011,Elementary,St. Mary's,Oakville Elementary School,PreK-5
-76.627899759629798,39.144104573103554,2289,330 Oak Manor Drive,Glen Burnie,MD,21061,2.109,Elementary,Anne Arundel,Oakwood Elementary School,PreK-5
-75.107742735068328,38.346899589332132,2290,12828 Center Drive,Ocean City,MD,21842,23.006,Elementary,Worcester,Ocean City Elementary School,PreK-4
-76.697220710929614,39.083418190667231,2291,1290 Odenton Road,Odenton,MD,21113,2.048,Elementary,Anne Arundel,Odenton Elementary School,K-5
-76.931175365360843,39.401404159798282,2292,6300 Oklahoma Road,Sykesville,MD,21784,6.043,Middle,Carroll,Oklahoma Road Middle School,6-8
-76.756852815358911,39.365237907868497,2293,4627 Old Court Road,Baltimore,MD,21208,3.115,Middle,Baltimore,Northwest Academy of Health Sciences                        ,6-8
-77.616477331408007,39.655937832979262,2294,21615 Old Forge Road,Hagerstown,MD,21740,21.035,Elementary,Washington,Old Forge Elementary School,K-5
-76.628381353640137,39.122376419125921,2295,600 Patriot Lane,Millersville,MD,21108,2.002,High,Anne Arundel,Old Mill High School,9-12
-76.62739853293894,39.123925570078725,2296,610 Patriot Lane,Millersville,MD,21108,2.001,Middle,Anne Arundel,Old Mill Middle School North,6-8
-76.626310507839861,39.12293073878579,2297,620 Patriot Lane,Millersville,MD,21108,2.133,Middle,Anne Arundel,Old Mill Middle School South,6-8
-76.353981017433739,39.370043814991398,2298,12912 Cunninghill Cove Road,Baltimore,MD,21220,3.079,Elementary,Baltimore,Oliver Beach Elementary School,PreK-5
-77.068088040682923,39.149248090717123,2299,3401 Queen Mary Drive,Olney,MD,20832,15.093,Elementary,Montgomery,Olney Elementary School,K-5
-77.440698350920769,39.395054404197495,2300,5898 Hannover Drive,Frederick,MD,21701,10.052,Elementary,Frederick,Orchard Grove Elementary School,PreK-5
-76.465269799045259,39.332301262013928,2301,711 High Villa Road,Baltimore,MD,21221,3.182,Elementary,Baltimore,Orems Elementary School,PreK-5
-76.511932789173812,39.349954726257707,2302,5401 Kenwood Avenue,Baltimore,MD,21206,3.165,High,Baltimore,Overlea High School,9-12
-76.950160251879268,38.848594775674805,2303,3298 Curtis Drive,Temple Hills,MD,20748,16.129,Elementary,Prince George's,Overlook  Elementary School,PreK-5
-76.651447872195902,39.213630673082704,2304,401 Hampton Road,Linthicum,MD,21090,2.119,Elementary,Anne Arundel,Overlook Elementary School,K-5
-76.790163699855199,39.42694519231015,2305,10824 Reisterstown Road,Owings Mills,MD,21117,3.124,Elementary,Baltimore,Owings Mills Elementary School,PreK-5
-76.795071595104318,39.423450510117107,2306,124 Tollgate Road,Owings Mills,MD,21117,3.073,High,Baltimore,Owings Mills High School,9-12
-76.992960891426279,38.783865543901662,2307,7701 Livingston Road,Oxon Hill,MD,20745,16.031,Elementary,Prince George's,Oxon Hill Elementary School,K-6
-76.993780445121232,38.796685868325959,2308,6701 Leyte Drive,Oxon Hill,MD,20745,16.082,High,Prince George's,Oxon Hill High School,9-12
-77.01412260428728,38.761362041056451,2309,9570 Fort Foote Road,Fort Washington,MD,20744,16.162,Middle,Prince George's,Oxon Hill Middle School,7-8
-76.631554089137623,39.461588399246658,2310,9834 Greenside Drive,Cockeysville,MD,21030,3.069,Elementary,Baltimore,Padonia International Elementary School,PreK-5
-76.984354578253502,39.07473709906882,2311,13400 Tamarack Road,Silver Spring,MD,20904,15.102,Elementary,Montgomery,Page (William T.) Elementary School,PreK-5
-76.926132708446048,38.986849911229378,2312,5101 Pierce Avenue,College Park,MD,20740,16.018,Elementary,Prince George's,Paint Branch Elementary School,PreK-6
-76.947596886758149,39.086492214762735,2313,14121 Old Columbia Pike,Burtonsville,MD,20866,15.211,High,Montgomery,Paint Branch High School,9-12
-77.70108508367926,39.636750801827375,2314,195 Pangborn Boulevard,Hagerstown,MD,21740,21.041,Elementary,Washington,Pangborn Boulevard Elementary School,PreK-5
-76.969862983937873,38.83530955814043,2315,2002 Callaway Street,Temple Hills,MD,20748,16.23,Elementary,Prince George's,Panorama Elementary School,PreK-6
-77.694811155411855,39.683588776982845,2316,19410 Longmeadow Road,Hagerstown,MD,21742,21.03,Elementary,Washington,Paramount Elementary School,K-5
-76.610659613395526,39.223117595686588,2317,201 East 11th Avenue,Baltimore,MD,21225,2.076,Elementary,Anne Arundel,Park Elementary School,PreK-5
-76.451020021322663,38.223772574131978,2318,20343 Hermanville Road,Park Hall,MD,20667,18.029,Elementary,St. Mary's,Park Hall Elementary School,PreK-5
-76.904394068763494,38.970368893256655,2319,6001 Good Luck Road,Riverdale,MD,20737,16.177,High,Prince George's,Parkdale High School,9-12
-77.09188355017659,39.084030975130396,2320,4610 West Frankfort Drive,Rockville,MD,20853,15.212,Middle,Montgomery,Parkland Middle School,6-8
-78.828475699695119,39.644062914192943,2321,50 Parkside Boulevard,Lavale,MD,21502,1.033,Elementary,Allegany,Parkside Elementary School,PreK-5
-75.573607207052902,38.349397870124484,2322,1015 Beaglin Park Drive,Salisbury,MD,21804,22.001,High,Wicomico,Parkside High School,9-12
-76.539576064202024,39.38885884075691,2323,2600 Putty Hill Avenue,Baltimore,MD,21234,3.121,High,Baltimore,Parkville High School,9-12
-76.526896715869213,39.377671858769105,2324,8711 Avondale Road,Baltimore,MD,21234,3.082,Middle,Baltimore,Parkville Middle School,6-8
-77.419746046132275,39.414385315733618,2325,300 Carroll Parkway,Frederick,MD,21701,10.023,Elementary,Frederick,Parkway Elementary School,PreK-5
-77.147384388852473,39.378715122999104,2326,202 Watersville Road,Mount Airy,MD,21771,6.053,Elementary,Carroll,Parr's Ridge Elementary School,PreK-2
-76.567596561580984,39.109162614258807,2327,401 East Pasadena Road,Pasadena,MD,21122,2.07,Elementary,Anne Arundel,Pasadena Elementary School,K-5
-76.488166727353487,39.265064545956399,2328,8100 Wise Avenue,Baltimore,MD,21222,3.145,High,Baltimore,Patapsco High School & Center for Arts,9-12
-76.817134161888418,39.298000022110614,2329,8885 Old Frederick Road,Ellicott City,MD,21043,13.051,Middle,Howard,Patapsco Middle School,6-8
-76.624227128744707,39.246536671044638,2330,844 Roundview Road,Baltimore,MD,21225,30.238,PreK-8,Baltimore City,Patapsco Elementary/Middle School # 163,PreK-8
-76.536416860925996,39.292601975913861,2331,100 Kane Street,Baltimore,MD,21224,30.164,High,Baltimore City,Patterson High School # 405,9-12
-76.324691701818239,39.507274204999973,2332,85 Patterson Mill Road,Bel Air,MD,21215,12.057,Middle/High,Harford,Patterson Mill Middle/High School,6-12
-76.438663416111851,38.37630899505502,2333,35 Appeal Lane,Lusby,MD,20657,4.018,Elementary,Calvert,Patuxent Elementary School,PreK-2
-76.710381153809479,38.827653746345554,2334,4410 Bishopmill Drive,Upper Marlboro,MD,20772,16.209,Elementary,Prince George's,Patuxent Elementary School,PreK-5
-76.440058787208969,38.355010586258608,2335,12485 Southern Connector Boulevard,Lusby,MD,20657,4.019,High,Calvert,Patuxent High School,9-12
-76.82840172331062,39.146846631184445,2336,9151 Vollmerhousen Road,Jessup,MD,20794,13.041,Middle,Howard,Patuxent Valley Middle School,6-8
-76.59873428216612,39.295307510130989,2337,1400 Orleans Street,Baltimore,MD,21231,30.128,High,Baltimore City,Paul Laurence Dunbar High School # 414,9-12
-76.598087533789112,39.296372433016472,2338,500 North Caroline Street,Baltimore,MD,21202,30.147,High,Baltimore City,Paul Laurence Dunbar Middle School Building #133,9-12
-75.619767418201775,38.364703300772199,2339,1300 Pemberton Drive,Salisbury,MD,21801,22.028,Elementary,Wicomico,Pemberton Elementary School,PreK-5
-76.478400017209069,39.399442743211054,2340,9021 Belair Road,Baltimore,MD,21236,3.07,Elementary,Baltimore,Perry Hall Elementary School,PreK-5
-76.464512025187361,39.392703397941446,2341,4601 Ebenezer Road,Baltimore,MD,21236,3.011,High,Baltimore,Perry Hall High School,9-12
-76.475391104775042,39.398507998019639,2342,4300 Ebenezer Road,Baltimore,MD,21236,3.007,Middle,Baltimore,Perry Hall Middle School,6-8
-76.067799634703903,39.565503901792631,2343,901 Maywood Avenue,Perryville,MD,21903,7.02,Elementary,Cecil,Perryville Elementary School,PreK-5
-76.063108912564616,39.582339199107366,2344,1696 Perryville Road,Perryville,MD,21903,7.013,High,Cecil,Perryville High School,9-12
-76.069400532253198,39.56906972584806,2345,850 Aiken Avenue,Perryville,MD,21903,7.018,Middle,Cecil,Perryville Middle School,6-8
-76.784843255108441,38.88358034481972,2346,501 Watkins Park Drive,Upper Marlboro,MD,20774,16.207,Elementary,Prince George's,Perrywood Elementary School,K-5
-76.754382506718059,39.115375321974952,2347,7600 29th Division Road,Fort Meade,MD,20755,2.06,Elementary,Anne Arundel,Pershing Hill Elementary School,1-5
-76.818123028251506,39.22208688182382,2348,5370 Oldstone Court,Columbia,MD,21045,13.024,Elementary,Howard,Phelps Luck Elementary School,PreK-5
-76.513792784207254,38.983283428964029,2349,1411 Cedar Park Drive,Annapolis,MD,21401,2.083,Alternate,Anne Arundel,Phoenix Academy,PreK-12
-76.839792512030215,38.889411232199393,2350,9601 Prince Place,Upper Marlboro,MD,20774,16.05,Elementary,Prince George's,Phyllis E. Williams Elementary School,K-6
-76.941401208938515,38.3617222157078,2351,12834 Rock Point Road,Newburg,MD,20664,8.015,Middle,Charles,Piccowaxen Middle School,6-8
-76.698630555682598,39.377443116254874,2352,7621 Labyrinth Road,Baltimore,MD,21208,3.033,High,Baltimore,Pikesville High School,9-12
-76.706526955439145,39.377303152844583,2353,7701 Seven Mile Lane,Baltimore,MD,21208,3.085,Middle,Baltimore,Pikesville Middle School,6-8
-76.667812771882538,39.347696764151152,2354,4849 Pimlico Road,Baltimore,MD,21215,30.251,PreK-8,Baltimore City,Pimlico Elementary/Middle School # 223,PreK-8
-77.005160640907008,39.021308108855692,2355,201 Woodmoor Drive,Silver Spring,MD,20901,15.036,Elementary,Montgomery,Pine Crest Elementary School,3-5
-76.529359925124339,39.411136933147993,2356,2701 Summit Avenue,Baltimore,MD,21234,3.009,Elementary,Baltimore,Pine Grove Elementary School,PreK-5
-76.528081679967244,39.405661062732904,2357,9200 Old Harford Road,Baltimore,MD,21234,3.001,Middle,Baltimore,Pine Grove Middle School,6-8
-75.614258972235746,38.352072722859788,2358,520 South Pinehurst Avenue,Salisbury,MD,21801,22.002,Elementary,Wicomico,Pinehurst Elementary School,PreK-5
-76.638483306065424,39.444464966807459,2359,200 Rickswood Road,Timonium,MD,21093,3.131,Elementary,Baltimore,Pinewood Elementary School,PreK-5
-77.009091315552425,38.982010584158871,2360,7510 Maple Avenue,Takoma Park,MD,20912,15.249,Elementary,Montgomery,Piney Branch Elementary School,3-5
-76.719166429353137,39.060941905243659,2361,2641 Strawberry Lake Way,Odenton,MD,21113,2.1,Elementary,Anne Arundel,Piney Orchard Elementary School,K-5
-76.535454276573205,38.165156961220404,2362,44550 Tall Timbers Road,Tall Timbers,MD,20690,18.027,Elementary,St. Mary's,Piney Point Elementary School,PreK-5
-76.961884452113196,39.400558747873461,2363,6315 Freedom Avenue,Sykesville,MD,21784,6.04,Elementary,Carroll,Piney Ridge Elementary School,K-5
-75.419252587951121,38.391775909986855,2364,34404 Old Ocean City Road,Pittsville,MD,21850,22.019,Elementary/Middle,Wicomico,Pittsville Elementary/Middle School,4-8
-76.572802042632603,39.391696430149125,2365,8300 Pleasant Plains Road,Towson,MD,21286,3.139,Elementary,Baltimore,Pleasant Plains Elementary School,PreK-5
-77.675257215805345,39.359262798001389,2366,1707 Rohrorsville Road,Knoxville,MD,21758,21.022,Elementary,Washington,Pleasant Valley Elementary School,K-5
-76.586966215400224,38.595944930812635,2367,1245 Plum Point Road,Huntingtown,MD,20639,4.015,Elementary,Calvert,Plum Point Elementary School,K-5
-76.582909428967042,38.597196211156927,2368,1475 Plum Point Road,Huntingtown,MD,20639,4.017,Middle,Calvert,Plum Point Middle School,6-8
-75.558239547824428,38.057249222759623,2369,2119 Pocomoke Beltway,Pocomoke City,MD,21851,23.002,Elementary,Worcester,Pocomoke Elementary School,PreK-3
-75.552583805999575,38.059874050083472,2370,1817 Old Virginia Road,Pocomoke City,MD,21851,23.003,High,Worcester,Pocomoke High School,9-12
-75.566317294080648,38.066807767719489,2371,800 Eighth Street,Pocomoke City,MD,21851,23.011,Elementary/Middle,Worcester,Pocomoke Middle School,4-8
-76.592524462168967,39.173035522067821,2372,1035 Dumbarton Road,Glen Burnie,MD,21060,2.134,Elementary,Anne Arundel,Point Pleasant Elementary School,PreK-5
-76.728181631388736,38.90490113123986,2373,1110 Parkington Lane,Bowie,MD,20716,16.119,Elementary,Prince George's,Pointer Ridge Elementary School,K-5
-76.926380603938597,39.190875146806192,2374,6600 South Trotter Road,Clarksville,MD,21029,13.044,Elementary,Howard,Pointers Run Elementary School,PreK-5
-77.410607228727073,39.125717718700756,2375,17014 Tom Fox Avenue,Poolesville,MD,20837,15.216,Middle,Montgomery,Poole (John) Middle School,6-8
-77.407194861339349,39.144202767049123,2376,19565 Fisher Avenue,Poolesville,MD,20837,15.137,Elementary,Montgomery,Poolesville Elementary School,K-5
-77.419629473554494,39.142819053868138,2377,17501 Willard Road,Poolesville,MD,20837,15.066,High,Montgomery,Poolesville High School,9-12
-76.911802606065649,38.946366164783086,2378,4351 58th Avenue,Bladensburg,MD,20710,16.218,Elementary,Prince George's,Port Towns Elementary School,PreK-6
-76.614541110669023,39.454829753902466,2379,2410 Springlake Drive,Timonium,MD,21093,3.023,Elementary,Baltimore,Pot Spring Elementary School,PreK-5
-77.213850932557207,39.021814666781829,2380,10311 River Road,Potomac,MD,20854,15.11,Elementary,Montgomery,Potomac Elementary School,K-5
-77.696117516939083,39.655925151718797,2381,301 East Magnolia Avenue,Hagerstown,MD,21740,21.044,Elementary,Washington,Potomac Heights Elementary School,PreK-5
-76.976689548581547,38.821433552173957,2382,5211 Boydell Avenue,Oxon Hill,MD,20745,16.216,High,Prince George's,Potomac High School,9-12
-77.004331381813728,38.718149971290281,2383,12500 Fort Washington Road,Fort Washington,MD,20744,16.086,Elementary,Prince George's,Potomac Landing Elementary School,PreK-5
-76.72021663088718,39.334597938761924,2384,3300 Kelox Road,Baltimore,MD,21207,3.092,Elementary,Baltimore,Powhatan Elementary School,PreK-5
-75.90540353882551,38.71094391667976,2385,225 Main Street,Preston,MD,21655,5.008,Elementary,Caroline,Preston Elementary School,PreK-5
-76.712586484594311,39.666941856229151,2386,19810 Middletown Road,Freeland,MD,21053,3.013,Elementary,Baltimore,Prettyboy Elementary School,K-5
-75.590341787733479,38.357110285284222,2387,400 Prince Street,Salisbury,MD,21804,22.014,Elementary,Wicomico,Prince St. Elementary School,PreK-5
-75.694887523768259,38.199174096026702,2388,11576 Lankford Street,Princess Anne,MD,21853,19.01,Elementary,Somerset,Princess Anne Elementary School,PreK-5
-76.901957923052905,38.813508938672229,2389,6101 Baxter Drive,Suitland,MD,20746,16.176,Elementary,Prince George's,Princeton Elementary School,PreK-6
-76.561042461352883,39.366571104977616,2390,2500 East Northern Parkway,Baltimore,MD,21214,30.209,Middle/High,Baltimore City,Professional Development Center Building #93 (aka Dr. Samuel),6-12
-76.292442608919799,39.555619536136199,2391,101 Prospect Mill Road,Bel Air,MD,21015,12.012,Elementary,Harford,Prospect Mill Elementary School,PreK-5
-75.8666384459451,39.691189792963648,2392,3035 Singerly Road,Elkton,MD,21921,7.033,Alternate,Cecil,Providence Special School,6-12
-77.129987643806317,38.988927408953387,2393,6311 Wilson Lane,Bethesda,MD,20817,15.175,Middle,Montgomery,Pyle (Thomas W.) Middle School,6-8
-76.654556109554278,39.134229933314643,2394,7967 Quarterfield Road,Severn,MD,21144,2.078,Elementary,Anne Arundel,Quarterfield Elementary School,PreK-5
-76.053173001143165,39.03724140168994,2395,125 Ruthsburg Road,Centreville,MD,21617,17.001,High,Queen Anne's,Queen Anne's County High School,9-12
-77.254303327442514,39.11581971787632,2396,15800 Quince Orchard Boulevard,Gaithersburg,MD,20878,15.158,High,Montgomery,Quince Orchard High School,9-12
-77.114583769895447,38.978867257879791,2397,7000 Radnor Road,Bethesda,MD,20034,15.237,Alternate,Montgomery,Radnor Center,N/A
-76.796323053397984,39.367424088812825,2398,9013 Liberty Road,Randallstown,MD,21133,3.054,Elementary,Baltimore,Randallstown Elementary School,K-5
-76.796990430687188,39.382754287151521,2399,4000 Offutt Road,Randallstown,MD,21133,3.032,High,Baltimore,Randallstown High School,9-12
-76.511308057606101,39.335123777106482,2400,1717 Weyburn Road,Baltimore,MD,21237,3.109,Elementary,Baltimore,Red House Run Elementary School,PreK-5
-76.385941008219248,39.544735641046515,2401,600 Red Pump Road,Bel Air,MD,21014,12.059,Elementary,Harford,Red Pump Elementary School,PreK-5
-77.131294891970683,39.14080414797882,2402,6505 Muncaster Mill Road,Rockville,MD,20855,15.238,Middle,Montgomery,Redland Middle School,6-8
